Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   If1   55   RS @QUE   L(89-95)  0  1  2322   7  11   5   8   2   3   3   5   0   0   1   2   4   6  0  7  7   2  4  2  19   4   3 -10  83  93   24   11   2   2   1   1  A
   Kf2   55   RS @QUE   L(89-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ja3   55   RS @QUE   L(89-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   55   RS @QUE   L(89-95)  0  1  1568   2  10   1   4   1   6   0   0   1   1   1   3   0   1  1  2  3   1  1  0   5   2   2  -1  58  59   19    9   0   1   0   0  A
   Fi3   57   RS vQUE  L(76-110)  0  0  1970   7  15   5  12   2   3   0   0   0   0   1   3   4   9  1  1  2   8  3  0  16   2   4 -29  66  95   42   27   0   3   0   0  A
   Jc5   57   RS vQUE  L(76-110)  0  0   816   3   5   3   5   0   0   1   2   0   0   2   3   1   2  1  3  4   3  1  1   7   5   2  -1  32  33    9    3   1   0   1   0  A
   Ie8   57   RS vQUE  L(76-110)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  He10   57   RS vQUE  L(76-110)  0  0  1416   2   7   2   7   0   0   5   5   1   2   2   3   0   4  3  2  5   0  2  2   9   4   2  -4  55  59   11    2   2   0   0   2  A
  Kc11   57   RS vQUE  L(76-110)  0  1  2400   6  16   6  14   0   2   0   0   0   0   4   7   2   7  2  5  7   1  2  0  12   8   2 -34  76 110   17    1   2   0   0   0  A
   Eg6   57   RS vQUE  L(76-110)  0  0   600   0   1   0   0   0   1   0   0   0   0   0   0   0   0  0  0  0   1  0  0   0   0   0  -3  23  26    2    1   0   0   0   0  A
   Ji7   57   RS vQUE  L(76-110)  0  1   206   1   4   1   3   0   1   0   0   0   0   0   1   1   2  0  0  0   0  4  0   2   0   0  -5   2   7    6    2   3   1   0   0  A
   Ia3   57   RS vQUE  L(76-110)  0  1  1584   2   7   2   7   0   0   0   0   0   0   1   4   1   3  3  3  6   1  2  0   4   2   0 -33  44  77    8    1   1   1   0   0  A
   If1   57   RS vQUE  L(76-110)  0  1   984   2   7   0   2   2   5   0   0   0   0   0   0   0   2  1  2  3   1  0  0   6   0   0 -30  21  51   11    4   0   0   0   0  A
   Kf2   57   RS vQUE  L(76-110)  0  0   816   1   2   1   1   0   1   4   5   0   0   1   1   0   0  1  1  2   0  1  2   6   2   0  -1  32  33    5    1   0   1   0   2  A
   Ja3   57   RS vQUE  L(76-110)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   57   RS vQUE  L(76-110)  0  1  1208   3  11   1   4   2   7   6   6   0   0   1   3   0   1  1  2  3   1  1  2  14   2   6 -30  29  59   20    7   0   1   0   2  A
   Fi3   59   RS @WIL   W(99-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jc5   59   RS @WIL   W(99-88)  0  0   460   3   4   3   4   0   0   0   0   0   0   2   3   1   1  1  1  2   0  1  0   6   4   0   4  26  22    4    0   1   0   0   0  A
   Ie8   59   RS @WIL   W(99-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  He10   59   RS @WIL   W(99-88)  0  1  1200   2   9   2   8   0   1   5   5   1   2   1   4   1   4  3  4  7   1  1  2   9   4   4   4  51  47   14    3   0   1   1   1  A
  Kc11   59   RS @WIL   W(99-88)  0  1  1940   5  16   5  16   0   0   4   6   1   1   3  10   2   6  2  5  7   0  3  3  14   9   2   7  73  66   19    0   3   0   2   1  A
   Eg6   59   RS @WIL   W(99-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ji7   59   RS @WIL   W(99-88)  0  1  2400   8  18   5  12   3   6   0   0   0   1   1   3   4   9  2  6  8   8  2  0  19   2   2  11  99  88   38   20   1   1   0   0  A
   Ia3   59   RS @WIL   W(99-88)  0  1  2400  10  19  10  19   0   0   3   4   0   0   7  10   3   9  7 16 23   0  2  2  23  16   3  11  99  88   21    0   0   2   1   1  A
   If1   59   RS @WIL   W(99-88)  0  0  1200   3   6   3   4   0   2   2   3   0   0   0   1   3   3  0  0  0   2  0  1   8   0   2   7  48  41   14    7   0   0   0   1  A
   Kf2   59   RS @WIL   W(99-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ja3   59   RS @WIL   W(99-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   59   RS @WIL   W(99-88)  0  1  2400   6  11   6   9   0   2   8  10   1   1   4   7   2   2  2  2  4   7  0  4  20   9   2  11  99  88   31   16   0   0   1   3  A
   Fi3   65   RS vKEN  L(96-112)  0  0  1299   6  10   3   5   3   5   2   2   0   0   1   1   2   4  0  2  2   6  1  1  17   2   2   7  60  53   24   13   0   1   0   1  A
   Jc5   65   RS vKEN  L(96-112)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ie8   65   RS vKEN  L(96-112)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  He10   65   RS vKEN  L(96-112)  0  0   322   1   1   0   0   1   1   2   2   0   0   0   0   0   0  0  0  0   0  0  1   5   0   3  -7  18  25    2    0   0   0   0   1  A
  Kc11   65   RS vKEN  L(96-112)  0  1  2400   9  17   9  16   0   1   2   2   0   0   5   9   4   7  2  7  9   0  1  1  20  12   0 -16  96 112   19    1   0   1   1   0  A
   Eg6   65   RS vKEN  L(96-112)  0  0  1775   1   4   0   1   1   3   0   0   0   0   0   0   0   1  2  6  8   0  1  0   3   0   0  -6  68  74    4    0   0   1   0   0  A
   Ji7   65   RS vKEN  L(96-112)  0  1  1951   8  13   6  11   2   2   2   2   0   0   5   7   1   4  1  3  4  11  2  1  20  12   2 -14  73  87   39   25   0   2   1   0  A
   Ia3   65   RS vKEN  L(96-112)  0  1  2400  10  20  10  20   0   0   0   2   0   0   8  14   2   6  1 12 13   3  2  1  20  16   4 -16  96 112   25    4   1   1   1   0  A
   If1   65   RS vKEN  L(96-112)  0  1   303   1   3   1   3   0   0   0   0   0   0   0   0   1   3  0  0  0   0  3  0   2   0   0  -3  10  13    4    1   0   3   0   0  A
   Kf2   65   RS vKEN  L(96-112)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ja3   65   RS vKEN  L(96-112)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   65   RS vKEN  L(96-112)  0  1  1550   3  10   0   7   3   3   0   0   0   0   0   3   0   4  1  0  1   4  0  0   9   0   0 -25  59  84   17    7   0   0   0   0  A
   Fi3   68   RS @RAY  L(86-106)  0  0   976   4   6   4   5   0   1   2   2   0   0   1   1   3   4  0  1  1   4  2  1  10   2   0  -7  35  42   15    8   1   1   0   1  A
   Jc5   68   RS @RAY  L(86-106)  0  1  2113   7  10   7  10   0   0   1   4   1   2   6   8   1   2  4  6 10   1  1  2  15  13   2 -20  77  97   15    3   0   1   2   0  A
   Ie8   68   RS @RAY  L(86-106)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  He10   68   RS @RAY  L(86-106)  0  0   803   2   4   2   4   0   0   0   0   0   0   0   0   2   4  1  2  3   0  1  0   4   0   0  -5  24  29    5    1   0   1   0   0  A
  Kc11   68   RS @RAY  L(86-106)  0  1  2400  10  20  10  19   0   1   3   4   0   2   9  18   1   1  7  7 14   0  1  2  23  21   2 -20  86 106   22    0   0   1   2   0  A
   Eg6   68   RS @RAY  L(86-106)  0  0   719   0   3   0   2   0   1   0   0   0   1   0   1   0   1  1  3  4   0  0  0   0   0   0  -9  22  31    4    1   0   0   0   0  A
   Ji7   68   RS @RAY  L(86-106)  0  1  1800   3  13   2   8   1   5   0   0   0   1   0   5   2   3  2  2  4   9  0  0   7   0   0  -9  68  77   33   20   0   0   0   0  A
   Ia3   68   RS @RAY  L(86-106)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   If1   68   RS @RAY  L(86-106)  0  1  2078   6  14   2   6   4   8   6   7   0   0   0   1   2   5  0  3  3   6  3  3  22   0   6 -17  80  97   30   13   2   1   0   3  A
   Kf2   68   RS @RAY  L(86-106)  0  0   287   0   3   0   3   0   0   1   2   0   0   0   3   0   0  0  3  3   0  0  1   1   0   1   0   9   9    4    0   0   0   0   1  A
   Ja3   68   RS @RAY  L(86-106)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   68   RS @RAY  L(86-106)  0  1   824   2   8   2   6   0   2   0   2   0   0   1   4   1   2  0  3  3   0  0  1   4   2   2 -13  29  42   15    6   0   0   0   1  A
   Fi3   70   RS @HAR   L(73-97)  0  0  1464   7  13   6  10   1   3   0   0   0   0   2   2   4   8  0  2  2   4  1  0  15   4   2  -3  52  55   24   11   1   0   0   0  A
   Jc5   70   RS @HAR   L(73-97)  0  1  1457   7  11   7  11   0   0   0   0   1   2   6  10   1   1  2  5  7   0  3  0  14  12   2  -7  52  59   12    1   2   1   0   0  A
   Ie8   70   RS @HAR   L(73-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  He10   70   RS @HAR   L(73-97)  0  0  1807   1   9   1   7   0   2   0   0   0   0   0   0   1   7  4  1  5   2  2  0   2   0   0 -12  58  70   13    4   2   0   0   0  A
  Kc11   70   RS @HAR   L(73-97)  0  1  1942   8  17   8  16   0   1   2   2   1   2   5  10   3   6  5  6 11   0  3  1  18  12   6 -20  62  82   18    0   3   0   1   0  A
   Eg6   70   RS @HAR   L(73-97)  0  0   437   0   0   0   0   0   0   2   2   0   0   0   0   0   0  1  2  3   0  2  1   2   2   2  -9   9  18    1    0   2   0   1   0  A
   Ji7   70   RS @HAR   L(73-97)  0  1  1963   5  12   5   9   0   3   1   2   0   0   2   4   3   5  3  2  5   7  2  1  11   5   2 -15  64  79   34   21   0   2   1   0  A
   Ia3   70   RS @HAR   L(73-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   If1   70   RS @HAR   L(73-97)  0  1  1394   2  15   1  11   1   4   0   0   0   1   0   5   1   6  3  6  9   3  2  0   5   0   0 -25  32  57   24    9   2   0   0   0  A
   Kf2   70   RS @HAR   L(73-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Ja3   70   RS @HAR   L(73-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   70   RS @HAR   L(73-97)  0  1  1536   2  12   2   8   0   4   2   3   0   0   1   6   1   2  3  1  4   1  0  1   6   2   0 -29  36  65   19    6   0   0   0   1  A
   Fi3   73   RS vRAY  L(87-102)  0  0   833   3   5   3   5   0   0   0   0   0   0   3   4   0   1  0  2  2   1  0  0   6   6   0  -2  29  31    7    2   0   0   0   0  A
   Jc5   73   RS vRAY  L(87-102)  0  1  2400   7  16   7  16   0   0   0   4   1   1   6  10   1   6  2  7  9   0  1  2  14  12   2 -15  87 102   18    0   1   0   2   0  A
   Ie8   73   RS vRAY  L(87-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  He10   73   RS vRAY  L(87-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  Kc11   73   RS vRAY  L(87-102)  0  1  2363  11  19  11  18   0   1   1   2   1   1   9  14   2   4  5 10 15   0  4  1  23  19   2 -14  87 101   20    0   4   0   1   0  A
   Eg6   73   RS vRAY  L(87-102)  0  0    37   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0  -1   0   1    0    0   0   0   0   0  A
   Ji7   73   RS vRAY  L(87-102)  0  1  2400   2   7   1   6   1   1   2   2   0   0   1   3   0   3  0  5  5  12  0  1   7   4   0 -15  87 102   34   26   0   0   1   0  A
   Ia3   73   RS vRAY  L(87-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   If1   73   RS vRAY  L(87-102)  0  1  1567   7  16   6  12   1   4   0   0   0   0   1   1   5  11  1  5  6   3  0  0  15   2   0 -13  58  71   25    9   0   0   0   0  A
   Kf2   73   RS vRAY  L(87-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Ja3   73   RS vRAY  L(87-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   73   RS vRAY  L(87-102)  0  1  2400   8  15   4  11   4   4   2   2   0   0   1   5   3   6  0  2  2   7  2  1  22   2   3 -15  87 102   30   14   0   2   0   1  A
   Fi3   80   RS @KEN   L(79-95)  0  1  1957   6  17   5  15   1   2   0   0   0   0   2   6   3   9  1  2  3   9  2  0  13   4   4  -2  67  69   35   18   1   1   0   0  A
   Jc5   80   RS @KEN   L(79-95)  0  1  2243   3  12   3  12   0   0   0   0   0   1   1   4   2   8  4 13 17   0  2  0   6   2   0 -21  69  90   12    0   1   1   0   0  A
   Ie8   80   RS @KEN   L(79-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  He10   80   RS @KEN   L(79-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
  Kc11   80   RS @KEN   L(79-95)  0  1  2400   8  14   8  14   0   0   2   6   1   1   7  10   1   4  3 10 13   0  1  3  18  16   2 -16  79  95   20    3   1   0   2   1  A
   Eg6   80   RS @KEN   L(79-95)  0  0   821   1   4   0   2   1   2   2   2   0   0   0   0   0   2  0  1  1   0  0  1   5   2   0  -8  27  35    5    0   0   0   1   0  A
   Ji7   80   RS @KEN   L(79-95)  0  1  2179   5  13   4   8   1   5   1   2   0   0   1   3   3   5  2  2  4   7  2  1  12   2   0 -17  74  91   31   17   0   2   0   1  A
   Ia3   80   RS @KEN   L(79-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   If1   80   RS @KEN   L(79-95)  0  1  2003  10  17   7  12   3   5   0   0   0   0   1   2   6  10  2  3  5   3  2  0  23   2   8 -19  60  79   33   16   0   2   0   0  A
   Kf2   80   RS @KEN   L(79-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Ja3   80   RS @KEN   L(79-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  I
   Fj3   80   RS @KEN   L(79-95)  0  0   397   1   5   1   4   0   1   0   0   0   0   1   3   0   1  0  2  2   2  1  0   2   2   0   3  19  16    8    3   0   1   0   0  A
