Year Team Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
  11  LAT    2   RS @LAT  L(99-107)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  LAT    4   RS vLAT  W(114-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  KEN    8   RS @KEN   W(99-79)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  LAT   12   RS vLAT  L(77-107)  0  0   209   1   3   1   3   0   0   0   0   0   0   1   2   0   1  0  0  0   0  0  0   2   2   0  -8   6  14    3    0   0   0   0   0  A
  11  HAR   14   RS @HAR   W(91-78)  0  0   600   2   3   2   2   0   1   2   2   0   0   1   1   1   1  1  4  5   1  0  1   6   4   0  12  29  17    5    1   0   0   1   0  A
  11  HAR   20   RS vHAR W(112-105)  1  1  1384   2   5   2   5   0   0   0   0   0   0   1   2   1   3  3  4  7   0  1  0   4   2   0  -6  53  59    5    0   1   0   0   0  A
  11  KEN   24   RS @KEN L(114-118)  1  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  QUE   28   RS vQUE  W(119-97)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  WIL   35   RS @WIL   L(70-95)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  WIL   36   RS vWIL  W(111-94)  0  1   600   0   3   0   2   0   1   2   2   0   0   0   1   0   1  0  0  0   0  0  1   2   2   0  -4  21  25    4    0   0   0   1   0  A
  11  BRE   37   RS @BRE  W(111-86)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  HAR   44   RS vHAR  W(109-94)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
