Year Team Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
  11  BRE    7   RS vBRE  W(102-96)  0  0  1189   2   4   2   3   0   1   0   0   0   0   2   3   0   0  0  7  7   0  1  0   4   4   0  13  55  42    4    0   1   0   0   0  A
  11  CRO    9   RS @CRO   L(81-82)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  WIL   15   RS vWIL  L(89-101)  0  0   179   1   1   0   0   1   1   0   0   0   0   0   0   0   0  0  1  1   0  3  0   3   0   3   3  10   7    1    0   2   1   0   0  A
  11  BRE   21   RS @BRE  W(106-97)  0  0  1457   2   5   0   2   2   3   4   5   0   0   0   0   0   2  2  4  6   2  0  2  10   1   1  11  63  52    9    2   0   0   1   1  A
  11  CRO   23   RS vCRO L(119-120)  1  0   585   0   1   0   1   0   0   3   3   0   0   0   0   0   1  0  0  0   0  1  1   3   0   0   0  36  36    2    0   0   1   0   1  A
  11  LAT   26   RS @LAT  L(96-105)  0  1  1248   2   6   1   4   1   2   2   2   0   1   1   3   0   1  1  2  3   1  2  1   7   2   2   6  59  53   10    3   1   1   0   1  A
  11  RAY   28   RS @RAY  L(97-119)  0  1  1291   1   3   1   2   0   1   3   4   0   0   1   1   0   1  2  1  3   0  2  2   5   5   0 -23  45  68    5    0   1   1   2   0  A
  11  HAR   31   RS vHAR   L(90-96)  0  1  2400   6  16   5  10   1   6   2   2   0   1   4   7   1   3  1  9 10   0  0  1  15   8   2  -6  90  96   17    0   0   0   0   1  A
  11  HAR   38   RS @HAR  L(83-105)  0  0   403   1   2   0   1   1   1   0   0   0   0   0   1   0   0  0  2  2   0  1  0   3   0   0   0  14  14    2    0   0   1   0   0  A
  11  KEN   39   RS vKEN   W(97-88)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
  11  BRE   47   RS vBRE   L(86-94)  0  0    43   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  1  0   0   0   0  -4   3   7    0    0   0   1   0   0  A
