Player Game Type Opp.     Result OT St CTime FGM FGA 2PM 2PA 3PM 3PA FTM FTA PBM PBA InM InA 2JM 2JA OR DF TR Ast FC FD Pts InP 2CP +/- TPF TPA Tchs Pass IFC PFC IFD PFD CS
   Ie4    7   RS @QUE  L(96-102)  0  1  2257   2   9   1   6   1   3   9  10   0   1   1   4   0   2  3  7 10   2  1  4  14   4   2  -4  87  91   15    2   1   0   1   3  A
   Ea5    7   RS @QUE  L(96-102)  0  1  2400   6  13   6  13   0   0   4   8   0   1   6  13   0   0  4  6 10   2  3  4  16  16   4  -6  96 102   22    5   2   1   4   0  A
   Hi6    7   RS @QUE  L(96-102)  0  0  1530   6  13   4   8   2   5   2   2   0   0   2   4   2   4  2  2  4   5  1  1  16   6   0  -4  56  60   28   14   1   0   1   0  A
   Fj2    7   RS @QUE  L(96-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Jj5    7   RS @QUE  L(96-102)  0  1   870   2   5   0   1   2   4   3   3   0   0   0   1   0   0  0  0  0   2  0  1   9   0   0  -2  40  42   17   11   0   0   0   1  A
   De5    7   RS @QUE  L(96-102)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hh9    7   RS @QUE  L(96-102)  0  0   969   5   9   2   4   3   5   0   0   0   0   2   3   0   1  1  1  2   1  1  0  13   4   0   0  42  42   14    5   0   1   0   0  A
   Ha2    7   RS @QUE  L(96-102)  0  1  2400   4  12   4  10   0   2   3   4   0   1   4   9   0   1  4  8 12   0  1  2  11  11   0  -6  96 102   15    1   1   0   2   0  A
   Fj2   13   RS vWIL  W(111-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kg3   13   RS vWIL  W(111-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hi6   13   RS vWIL  W(111-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hh9   13   RS vWIL  W(111-99)  0  0   798   2   6   1   4   1   2   1   2   0   0   1   1   0   3  0  1  1   1  0  1   6   2   0   1  34  33    9    2   0   0   0   1  A
   Ie4   13   RS vWIL  W(111-99)  0  1  2400  11  18   5   9   6   9   3   3   0   1   4   8   1   1  3  7 10   0  2  1  31   8   0  12 111  99   19    0   2   0   0   1  A
   De5   13   RS vWIL  W(111-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kj6   13   RS vWIL  W(111-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Dg5   13   RS vWIL  W(111-99)  0  1  1602   3  11   1   6   2   5   2   2   0   0   1   4   0   2  1  1  2   3  2  1  10   2   2  11  77  66   18    6   0   2   0   1  A
   Gc8   13   RS vWIL  W(111-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Ha2   13   RS vWIL  W(111-99)  0  1  2400   9  15   9  15   0   0   4   4   0   1   8  13   1   2  5  8 13   1  2  2  22  18   4  12 111  99   18    1   1   1   1   1  A
   Ea5   13   RS vWIL  W(111-99)  0  1  2400  16  22  16  22   0   0   7  12   1   1  16  22   0   0  2  7  9   1  1  6  39  39   8  12 111  99   32    4   1   0   6   0  A
   Jj5   13   RS vWIL  W(111-99)  0  1  2400   1   4   0   2   1   2   0   0   0   0   0   0   0   2  2  0  2  25  1  0   3   0   3  12 111  99   52   48   0   1   0   0  A
  Cc10   13   RS vWIL  W(111-99)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Fj2   17   RS @CRO W(105-100)  0  0     6   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Kg3   17   RS @CRO W(105-100)  0  0     0   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0   0   0   0    0    0   0   0   0   0  A
   Hi6   17   RS @CRO W(105-100)  0  0    45   0   0   0   0   0   0   0   0   0   0   0   0   0   0  0  0  0   0  0  0   0   0   0  -4   2   6    0    0   0   0   0   0  A
   Hh9   17   RS @CRO W(105-100)  0  0  1269   4  10   0   2   4   8   3   7   0   0   0   0   0   2  0  2  2   2  1  3  15   0   0   4  56  52   17    4   0   1   0   3  A
